UF;Cod_Infracao;Quantidade
DISTRITO FEDERAL;7072;7
ESPIRITO SANTO;7072;18
GOIAS;7072;47
MARANHAO;7072;115
MATO GROSSO;7072;47
MATO GROSSO DO SUL;7072;8
MINAS GERAIS;7072;31
PARA;7072;69
PARAIBA;7072;59
PARANA;7072;28
PERNAMBUCO;7072;58
PIAUI;7072;64
RIO DE JANEIRO;7072;29
RIO GRANDE DO NORTE;7072;23
RIO GRANDE DO SUL;7072;14
RONDONIA;7072;56
RORAIMA;7072;7
SANTA CATARINA;7072;12
SAO PAULO;7072;73
SERGIPE;7072;5
TOCANTINS;7072;11
ACRE;7080;1
BAHIA;7080;1
CEARA;7080;1
DISTRITO FEDERAL;7080;2
ESPIRITO SANTO;7080;2
GOIAS;7080;2
MARANHAO;7080;2
MATO GROSSO;7080;1
MATO GROSSO DO SUL;7080;1
MINAS GERAIS;7080;2
PARA;7080;3
PARANA;7080;1
PERNAMBUCO;7080;3
PIAUI;7080;3
RIO DE JANEIRO;7080;1
RIO GRANDE DO SUL;7080;1
RONDONIA;7080;4
SAO PAULO;7080;5
ALAGOAS;7099;3
AMAZONAS;7099;3
BAHIA;7099;22
CEARA;7099;24
DISTRITO FEDERAL;7099;13
ESPIRITO SANTO;7099;8
GOIAS;7099;58
MARANHAO;7099;6
MATO GROSSO;7099;9
MATO GROSSO DO SUL;7099;1
MINAS GERAIS;7099;34
PARA;7099;3
PARAIBA;7099;8
PARANA;7099;40
PERNAMBUCO;7099;9
PIAUI;7099;7
RIO DE JANEIRO;7099;11
RIO GRANDE DO NORTE;7099;12
RIO GRANDE DO SUL;7099;41
RONDONIA;7099;10
RORAIMA;7099;1
SANTA CATARINA;7099;67
SAO PAULO;7099;470
SERGIPE;7099;11
ALAGOAS;7102;1
AMAZONAS;7102;2
BAHIA;7102;5
CEARA;7102;65
DISTRITO FEDERAL;7102;8
ESPIRITO SANTO;7102;2
GOIAS;7102;12
MARANHAO;7102;2
MATO GROSSO;7102;1
MATO GROSSO DO SUL;7102;2
MINAS GERAIS;7102;14
PARA;7102;1
PARAIBA;7102;2
PARANA;7102;6
PERNAMBUCO;7102;17
PIAUI;7102;3
RIO DE JANEIRO;7102;2
RIO GRANDE DO NORTE;7102;14
RIO GRANDE DO SUL;7102;10
RONDONIA;7102;11
RORAIMA;7102;2
SANTA CATARINA;7102;15
SAO PAULO;7102;24
SERGIPE;7102;1
ALAGOAS;7110;1
BAHIA;7110;1
CEARA;7110;1
GOIAS;7110;1
PARA;7110;1
PARAIBA;7110;2
PERNAMBUCO;7110;1
RONDONIA;7110;2
SAO PAULO;7110;1
GOIAS;7129;4
MINAS GERAIS;7129;1
ALAGOAS;7137;3
BAHIA;7137;3
DISTRITO FEDERAL;7137;1
MARANHAO;7137;1
MINAS GERAIS;7137;1
PARA;7137;14
PARAIBA;7137;6
RIO DE JANEIRO;7137;2
SAO PAULO;7137;2
ESPIRITO SANTO;7145;3
MINAS GERAIS;7145;2
BAHIA;7153;9
DISTRITO FEDERAL;7153;1
ESPIRITO SANTO;7153;1
GOIAS;7153;2
MATO GROSSO;7153;1
MINAS GERAIS;7153;2
RIO DE JANEIRO;7153;20
RIO GRANDE DO SUL;7153;1
SANTA CATARINA;7153;1
SAO PAULO;7153;2
GOIAS;7161;2
MARANHAO;7161;1
RIO DE JANEIRO;7161;22
SANTA CATARINA;7161;3
SAO PAULO;7161;1
BAHIA;7170;1
ESPIRITO SANTO;7170;1
PARA;7170;1
RIO DE JANEIRO;7170;5
SANTA CATARINA;7170;1
SAO PAULO;7170;2
BAHIA;7188;1
GOIAS;7188;5
PARA;7188;1
RIO DE JANEIRO;7188;1
SAO PAULO;7188;2
CEARA;7196;1
DISTRITO FEDERAL;7196;1
GOIAS;7196;1
MINAS GERAIS;7196;1
PARANA;7196;2
RIO DE JANEIRO;7196;12
SANTA CATARINA;7196;1
SAO PAULO;7196;6
SERGIPE;7196;1
ALAGOAS;7218;3
AMAZONAS;7218;4
BAHIA;7218;51
CEARA;7218;43
DISTRITO FEDERAL;7218;25
ESPIRITO SANTO;7218;5
GOIAS;7218;23
MARANHAO;7218;4
MATO GROSSO;7218;1
MATO GROSSO DO SUL;7218;3
MINAS GERAIS;7218;57
PARA;7218;35
PARAIBA;7218;5
PARANA;7218;5
PERNAMBUCO;7218;36
PIAUI;7218;6
RIO DE JANEIRO;7218;10
RIO GRANDE DO NORTE;7218;2
RIO GRANDE DO SUL;7218;13
RONDONIA;7218;12
SANTA CATARINA;7218;12
SAO PAULO;7218;46
SERGIPE;7218;3
DISTRITO FEDERAL;7226;1
ESPIRITO SANTO;7226;1
PARANA;7226;2
RIO GRANDE DO SUL;7226;3
SANTA CATARINA;7226;3
ACRE;7234;19
ALAGOAS;7234;9
AMAZONAS;7234;576
AMAPA;7234;6
BAHIA;7234;883
CEARA;7234;202
DISTRITO FEDERAL;7234;816
ESPIRITO SANTO;7234;75
GOIAS;7234;62
MARANHAO;7234;16
MATO GROSSO;7234;15
MATO GROSSO DO SUL;7234;73
MINAS GERAIS;7234;307
PARA;7234;7
PARAIBA;7234;84
PARANA;7234;606
PERNAMBUCO;7234;49
PIAUI;7234;10
RIO DE JANEIRO;7234;74
RIO GRANDE DO NORTE;7234;92
RIO GRANDE DO SUL;7234;295
RONDONIA;7234;13
RORAIMA;7234;4
SANTA CATARINA;7234;414
SAO PAULO;7234;2790
SERGIPE;7234;8
TOCANTINS;7234;4
ACRE;7242;2
ALAGOAS;7242;5
AMAZONAS;7242;1
BAHIA;7242;146
CEARA;7242;13
DISTRITO FEDERAL;7242;99
ESPIRITO SANTO;7242;15
GOIAS;7242;98
MARANHAO;7242;2
MATO GROSSO;7242;98
MATO GROSSO DO SUL;7242;32
MINAS GERAIS;7242;211
PARA;7242;9
PARAIBA;7242;9
PARANA;7242;228
PERNAMBUCO;7242;12
PIAUI;7242;1
RIO DE JANEIRO;7242;190
RIO GRANDE DO NORTE;7242;8
RIO GRANDE DO SUL;7242;365
RONDONIA;7242;16
SANTA CATARINA;7242;553
SAO PAULO;7242;1866
SERGIPE;7242;3
TOCANTINS;7242;9
GOIAS;7250;1
PARANA;7250;1
RIO GRANDE DO SUL;7250;1
SANTA CATARINA;7250;1
SAO PAULO;7250;2
SERGIPE;7250;1
ACRE;7269;5
ALAGOAS;7269;7
AMAZONAS;7269;5
BAHIA;7269;173
CEARA;7269;24
DISTRITO FEDERAL;7269;14
ESPIRITO SANTO;7269;24
GOIAS;7269;9
MARANHAO;7269;5
MATO GROSSO;7269;25
MATO GROSSO DO SUL;7269;4
MINAS GERAIS;7269;44
PARA;7269;6
PARAIBA;7269;2
PARANA;7269;31
PERNAMBUCO;7269;11
RIO DE JANEIRO;7269;8
RIO GRANDE DO NORTE;7269;27
RIO GRANDE DO SUL;7269;50
RONDONIA;7269;5
SANTA CATARINA;7269;22
SAO PAULO;7269;316
SERGIPE;7269;5
RIO GRANDE DO SUL;7277;2
ALAGOAS;7285;5
AMAZONAS;7285;5
AMAPA;7285;2
BAHIA;7285;4
CEARA;7285;1807
DISTRITO FEDERAL;7285;564
ESPIRITO SANTO;7285;3
GOIAS;7285;33
MARANHAO;7285;6
MATO GROSSO;7285;7
MATO GROSSO DO SUL;7285;2
MINAS GERAIS;7285;96
PARA;7285;33
PARAIBA;7285;8
PARANA;7285;405
PERNAMBUCO;7285;23
PIAUI;7285;10
RIO DE JANEIRO;7285;20
RIO GRANDE DO NORTE;7285;18
RIO GRANDE DO SUL;7285;306
RONDONIA;7285;2
SANTA CATARINA;7285;402
SAO PAULO;7285;1517
TOCANTINS;7285;3
ACRE;7293;1
ALAGOAS;7293;2
AMAZONAS;7293;4
AMAPA;7293;1
BAHIA;7293;5
CEARA;7293;19
DISTRITO FEDERAL;7293;29
ESPIRITO SANTO;7293;38
GOIAS;7293;12
MARANHAO;7293;8
MATO GROSSO;7293;6
MATO GROSSO DO SUL;7293;72
MINAS GERAIS;7293;43
PARA;7293;8
PARAIBA;7293;7
PARANA;7293;48
PERNAMBUCO;7293;19
PIAUI;7293;11
RIO DE JANEIRO;7293;10
RIO GRANDE DO NORTE;7293;5
RIO GRANDE DO SUL;7293;134
SANTA CATARINA;7293;28
SAO PAULO;7293;178
BAHIA;7307;1
MINAS GERAIS;7307;1
RIO DE JANEIRO;7307;1
RIO GRANDE DO SUL;7307;13
SANTA CATARINA;7307;2
SAO PAULO;7307;9
ACRE;7315;1
ALAGOAS;7315;3
AMAZONAS;7315;11
BAHIA;7315;90
CEARA;7315;8
DISTRITO FEDERAL;7315;108
ESPIRITO SANTO;7315;5
GOIAS;7315;66
MARANHAO;7315;3
MATO GROSSO;7315;7
MATO GROSSO DO SUL;7315;8
MINAS GERAIS;7315;88
PARA;7315;4
PARAIBA;7315;5
PARANA;7315;45
PERNAMBUCO;7315;23
PIAUI;7315;2
RIO DE JANEIRO;7315;27
RIO GRANDE DO NORTE;7315;22
RIO GRANDE DO SUL;7315;128
RONDONIA;7315;1
RORAIMA;7315;1
SANTA CATARINA;7315;60
SAO PAULO;7315;507
SERGIPE;7315;2
TOCANTINS;7315;1
ACRE;7323;2
ALAGOAS;7323;2
BAHIA;7323;18
CEARA;7323;21
DISTRITO FEDERAL;7323;97
ESPIRITO SANTO;7323;9
GOIAS;7323;51
MARANHAO;7323;1
MATO GROSSO;7323;21
MATO GROSSO DO SUL;7323;15
MINAS GERAIS;7323;39
PARA;7323;6
PARAIBA;7323;3
PARANA;7323;141
PERNAMBUCO;7323;11
PIAUI;7323;1
RIO DE JANEIRO;7323;9
RIO GRANDE DO NORTE;7323;6
RIO GRANDE DO SUL;7323;47
RONDONIA;7323;3
SANTA CATARINA;7323;49
SAO PAULO;7323;205
SERGIPE;7323;2
ACRE;7331;1
ALAGOAS;7331;1
CEARA;7331;1
DISTRITO FEDERAL;7331;3
GOIAS;7331;1
MINAS GERAIS;7331;1
PARANA;7331;1
RIO GRANDE DO SUL;7331;3
SANTA CATARINA;7331;1
SAO PAULO;7331;4
ACRE;7340;723
ALAGOAS;7340;167
AMAZONAS;7340;329
AMAPA;7340;126
BAHIA;7340;1057
CEARA;7340;7876
DISTRITO FEDERAL;7340;567
ESPIRITO SANTO;7340;709
GOIAS;7340;747
MARANHAO;7340;186
MATO GROSSO;7340;315
MATO GROSSO DO SUL;7340;245
MINAS GERAIS;7340;2834
PARA;7340;636
PARAIBA;7340;394
PARANA;7340;691
PERNAMBUCO;7340;1489
PIAUI;7340;123
RIO DE JANEIRO;7340;418
RIO GRANDE DO NORTE;7340;366
RIO GRANDE DO SUL;7340;1178
RONDONIA;7340;221
RORAIMA;7340;9
SANTA CATARINA;7340;1424
SAO PAULO;7340;5337
SERGIPE;7340;106
TOCANTINS;7340;237
ACRE;7358;1
ALAGOAS;7358;3
AMAZONAS;7358;2
AMAPA;7358;1
BAHIA;7358;94
CEARA;7358;9
DISTRITO FEDERAL;7358;152
ESPIRITO SANTO;7358;19
GOIAS;7358;42
MATO GROSSO;7358;6
MATO GROSSO DO SUL;7358;11
MINAS GERAIS;7358;99
PARA;7358;10
PARAIBA;7358;2
PARANA;7358;110
PERNAMBUCO;7358;36
PIAUI;7358;2
RIO DE JANEIRO;7358;13
RIO GRANDE DO NORTE;7358;8
RIO GRANDE DO SUL;7358;161
RONDONIA;7358;10
SANTA CATARINA;7358;122
SAO PAULO;7358;659
SERGIPE;7358;7
TOCANTINS;7358;2
ACRE;7366;161
ALAGOAS;7366;371
AMAZONAS;7366;178
AMAPA;7366;24
BAHIA;7366;1330
CEARA;7366;356
DISTRITO FEDERAL;7366;1501
ESPIRITO SANTO;7366;358
GOIAS;7366;1889
MARANHAO;7366;355
MATO GROSSO;7366;560
MATO GROSSO DO SUL;7366;273
MINAS GERAIS;7366;2000
PARA;7366;166
PARAIBA;7366;433
PARANA;7366;737
PERNAMBUCO;7366;454
PIAUI;7366;98
RIO DE JANEIRO;7366;1267
RIO GRANDE DO NORTE;7366;152
RIO GRANDE DO SUL;7366;767
RONDONIA;7366;55
RORAIMA;7366;16
SANTA CATARINA;7366;637
SAO PAULO;7366;6707
SERGIPE;7366;48
TOCANTINS;7366;44
ALAGOAS;7374;2
AMAZONAS;7374;4
AMAPA;7374;1
BAHIA;7374;34
CEARA;7374;12
DISTRITO FEDERAL;7374;25
ESPIRITO SANTO;7374;7
GOIAS;7374;77
MARANHAO;7374;11
MATO GROSSO;7374;3
MINAS GERAIS;7374;55
PARA;7374;19
PARAIBA;7374;3
PARANA;7374;25
PERNAMBUCO;7374;9
PIAUI;7374;1
RIO DE JANEIRO;7374;133
RIO GRANDE DO NORTE;7374;4
RIO GRANDE DO SUL;7374;20
SANTA CATARINA;7374;31
SAO PAULO;7374;127
SERGIPE;7374;1
TOCANTINS;7374;2
ACRE;7455;744
ALAGOAS;7455;9204
AMAZONAS;7455;2780
AMAPA;7455;3696
BAHIA;7455;75091
CEARA;7455;73903
DISTRITO FEDERAL;7455;250186
ESPIRITO SANTO;7455;29650
GOIAS;7455;159025
MARANHAO;7455;24728
MATO GROSSO;7455;45938
MATO GROSSO DO SUL;7455;21691
MINAS GERAIS;7455;232467
PARA;7455;64435
PARAIBA;7455;15175
PARANA;7455;144631
PERNAMBUCO;7455;37032
PIAUI;7455;30488
RIO DE JANEIRO;7455;110372
RIO GRANDE DO NORTE;7455;16971
RIO GRANDE DO SUL;7455;93570
RONDONIA;7455;9406
RORAIMA;7455;359
SANTA CATARINA;7455;80065
SAO PAULO;7455;673759
SERGIPE;7455;7952
TOCANTINS;7455;14072
ACRE;7463;182
ALAGOAS;7463;2314
AMAZONAS;7463;801
AMAPA;7463;628
BAHIA;7463;16380
CEARA;7463;11505
DISTRITO FEDERAL;7463;28769
ESPIRITO SANTO;7463;6343
GOIAS;7463;26384
MARANHAO;7463;5096
MATO GROSSO;7463;8867
MATO GROSSO DO SUL;7463;4994
MINAS GERAIS;7463;42193
PARA;7463;15203
PARAIBA;7463;3200
PARANA;7463;24666
PERNAMBUCO;7463;6995
PIAUI;7463;5834
RIO DE JANEIRO;7463;14386
RIO GRANDE DO NORTE;7463;2493
RIO GRANDE DO SUL;7463;14894
RONDONIA;7463;2185
RORAIMA;7463;62
SANTA CATARINA;7463;13868
SAO PAULO;7463;99312
SERGIPE;7463;1807
TOCANTINS;7463;2530
ACRE;7471;36
ALAGOAS;7471;367
AMAZONAS;7471;156
AMAPA;7471;114
BAHIA;7471;2267
CEARA;7471;1494
DISTRITO FEDERAL;7471;4554
ESPIRITO SANTO;7471;817
GOIAS;7471;4753
MARANHAO;7471;1342
MATO GROSSO;7471;1442
MATO GROSSO DO SUL;7471;726
MINAS GERAIS;7471;5742
PARA;7471;3000
PARAIBA;7471;468
PARANA;7471;2974
PERNAMBUCO;7471;1392
PIAUI;7471;997
RIO DE JANEIRO;7471;1447
RIO GRANDE DO NORTE;7471;336
RIO GRANDE DO SUL;7471;1720
RONDONIA;7471;445
RORAIMA;7471;5
SANTA CATARINA;7471;1594
SAO PAULO;7471;12096
SERGIPE;7471;320
TOCANTINS;7471;431
ALAGOAS;7552;29
AMAZONAS;7552;1
BAHIA;7552;2
CEARA;7552;4
DISTRITO FEDERAL;7552;4
ESPIRITO SANTO;7552;1
GOIAS;7552;1
MATO GROSSO;7552;2
MINAS GERAIS;7552;21
PARA;7552;20
PARAIBA;7552;1
PARANA;7552;2
PERNAMBUCO;7552;7
PIAUI;7552;2
RIO DE JANEIRO;7552;3
RIO GRANDE DO NORTE;7552;3
RIO GRANDE DO SUL;7552;2
RONDONIA;7552;6
SANTA CATARINA;7552;9
SAO PAULO;7552;15
SERGIPE;7552;1
ACRE;7560;7
ALAGOAS;7560;24
AMAZONAS;7560;8
AMAPA;7560;5
BAHIA;7560;160
CEARA;7560;92
DISTRITO FEDERAL;7560;34
ESPIRITO SANTO;7560;80
GOIAS;7560;89
MARANHAO;7560;25
MATO GROSSO;7560;132
MATO GROSSO DO SUL;7560;67
MINAS GERAIS;7560;297
PARA;7560;39
PARAIBA;7560;55
PARANA;7560;202
PERNAMBUCO;7560;154
PIAUI;7560;49
RIO DE JANEIRO;7560;80
RIO GRANDE DO NORTE;7560;70
RIO GRANDE DO SUL;7560;143
RONDONIA;7560;108
RORAIMA;7560;15
SANTA CATARINA;7560;181
SAO PAULO;7560;241
SERGIPE;7560;71
TOCANTINS;7560;17
ACRE;7579;116
ALAGOAS;7579;81
AMAZONAS;7579;145
AMAPA;7579;64
BAHIA;7579;1184
CEARA;7579;454
DISTRITO FEDERAL;7579;7602
ESPIRITO SANTO;7579;383
GOIAS;7579;1174
MARANHAO;7579;221
MATO GROSSO;7579;429
MATO GROSSO DO SUL;7579;259
MINAS GERAIS;7579;2334
PARA;7579;181
PARAIBA;7579;174
PARANA;7579;729
PERNAMBUCO;7579;537
PIAUI;7579;182
RIO DE JANEIRO;7579;1608
RIO GRANDE DO NORTE;7579;422
RIO GRANDE DO SUL;7579;1437
RONDONIA;7579;225
RORAIMA;7579;75
SANTA CATARINA;7579;1663
SAO PAULO;7579;7955
SERGIPE;7579;109
TOCANTINS;7579;109
ACRE;7587;41
ALAGOAS;7587;160
AMAZONAS;7587;99
AMAPA;7587;16
BAHIA;7587;3048
CEARA;7587;6478
DISTRITO FEDERAL;7587;18712
ESPIRITO SANTO;7587;317
GOIAS;7587;8411
MARANHAO;7587;478
MATO GROSSO;7587;270
MATO GROSSO DO SUL;7587;187
MINAS GERAIS;7587;12417
PARA;7587;385
PARAIBA;7587;344
PARANA;7587;2780
PERNAMBUCO;7587;10390
PIAUI;7587;3534
RIO DE JANEIRO;7587;5712
RIO GRANDE DO NORTE;7587;248
RIO GRANDE DO SUL;7587;3900
RONDONIA;7587;94
RORAIMA;7587;11
SANTA CATARINA;7587;2129
SAO PAULO;7587;61060
SERGIPE;7587;80
TOCANTINS;7587;145
DISTRITO FEDERAL;7595;1
GOIAS;7595;1
RIO DE JANEIRO;7595;1
RIO GRANDE DO SUL;7595;1
SAO PAULO;7595;1
AMAZONAS;7609;2
ACRE;7617;1
ALAGOAS;7617;1
AMAZONAS;7617;7
AMAPA;7617;1
BAHIA;7617;16
CEARA;7617;1
DISTRITO FEDERAL;7617;3
GOIAS;7617;1
MARANHAO;7617;3
MATO GROSSO;7617;2
MATO GROSSO DO SUL;7617;2
MINAS GERAIS;7617;7
PARA;7617;38
PARANA;7617;7
PERNAMBUCO;7617;3
RIO DE JANEIRO;7617;10
RIO GRANDE DO NORTE;7617;1
RIO GRANDE DO SUL;7617;4
RORAIMA;7617;1
SANTA CATARINA;7617;16
SAO PAULO;7617;77
SERGIPE;7617;1
ACRE;7625;71
ALAGOAS;7625;202
AMAZONAS;7625;244
AMAPA;7625;14
BAHIA;7625;533
CEARA;7625;580
DISTRITO FEDERAL;7625;1832
ESPIRITO SANTO;7625;260
GOIAS;7625;2305
MARANHAO;7625;299
MATO GROSSO;7625;168
MATO GROSSO DO SUL;7625;250
MINAS GERAIS;7625;2163
PARA;7625;160
PARAIBA;7625;386
PARANA;7625;1885
PERNAMBUCO;7625;563
PIAUI;7625;82
RIO DE JANEIRO;7625;1102
RIO GRANDE DO NORTE;7625;160
RIO GRANDE DO SUL;7625;541
RONDONIA;7625;63
RORAIMA;7625;108
SANTA CATARINA;7625;824
SAO PAULO;7625;3688
SERGIPE;7625;20
TOCANTINS;7625;38
ACRE;7633;205
ALAGOAS;7633;1019
AMAZONAS;7633;759
AMAPA;7633;127
BAHIA;7633;6165
CEARA;7633;1675
DISTRITO FEDERAL;7633;21491
ESPIRITO SANTO;7633;1517
GOIAS;7633;9162
MARANHAO;7633;1136
MATO GROSSO;7633;1004
MATO GROSSO DO SUL;7633;1711
MINAS GERAIS;7633;13165
PARA;7633;521
PARAIBA;7633;1208
PARANA;7633;9074
PERNAMBUCO;7633;3248
PIAUI;7633;425
RIO DE JANEIRO;7633;5139
RIO GRANDE DO NORTE;7633;1318
RIO GRANDE DO SUL;7633;4237
RONDONIA;7633;475
RORAIMA;7633;69
SANTA CATARINA;7633;6597
SAO PAULO;7633;56234
SERGIPE;7633;148
TOCANTINS;7633;198
ACRE;7684;61
ALAGOAS;7684;63
AMAZONAS;7684;29
AMAPA;7684;8
BAHIA;7684;305
CEARA;7684;9329
DISTRITO FEDERAL;7684;1446
ESPIRITO SANTO;7684;256
GOIAS;7684;3143
MARANHAO;7684;42
MATO GROSSO;7684;392
MATO GROSSO DO SUL;7684;75
MINAS GERAIS;7684;1043
PARA;7684;39
PARAIBA;7684;93
PARANA;7684;847
PERNAMBUCO;7684;445
PIAUI;7684;39
RIO DE JANEIRO;7684;157
RIO GRANDE DO NORTE;7684;151
RIO GRANDE DO SUL;7684;783
RONDONIA;7684;89
RORAIMA;7684;1
SANTA CATARINA;7684;1335
SAO PAULO;7684;22632
SERGIPE;7684;41
TOCANTINS;7684;30
ACRE;7714;5
ALAGOAS;7714;5
AMAZONAS;7714;16
BAHIA;7714;24
CEARA;7714;47
DISTRITO FEDERAL;7714;55
ESPIRITO SANTO;7714;16
GOIAS;7714;135
MARANHAO;7714;12
MATO GROSSO;7714;13
MATO GROSSO DO SUL;7714;11
MINAS GERAIS;7714;59
PARA;7714;1
PARAIBA;7714;8
PARANA;7714;23
PERNAMBUCO;7714;51
PIAUI;7714;14
RIO DE JANEIRO;7714;23
RIO GRANDE DO NORTE;7714;29
RIO GRANDE DO SUL;7714;53
RONDONIA;7714;25
SANTA CATARINA;7714;68
SAO PAULO;7714;1330
SERGIPE;7714;3
TOCANTINS;7714;5
ACRE;7722;16
ALAGOAS;7722;60
AMAZONAS;7722;18
AMAPA;7722;8
BAHIA;7722;552
CEARA;7722;339
DISTRITO FEDERAL;7722;117
ESPIRITO SANTO;7722;169
GOIAS;7722;143
MARANHAO;7722;41
MATO GROSSO;7722;399
MATO GROSSO DO SUL;7722;303
MINAS GERAIS;7722;1494
PARA;7722;89
PARAIBA;7722;47
PARANA;7722;2272
PERNAMBUCO;7722;72
PIAUI;7722;57
RIO DE JANEIRO;7722;96
RIO GRANDE DO NORTE;7722;163
RIO GRANDE DO SUL;7722;2587
RONDONIA;7722;324
RORAIMA;7722;3
SANTA CATARINA;7722;1119
SAO PAULO;7722;4893
SERGIPE;7722;27
TOCANTINS;7722;20
