UF;Cod_Infracao;Quantidade
PARANA;6610;431
PERNAMBUCO;6610;210
PIAUI;6610;11
RIO DE JANEIRO;6610;148
RIO GRANDE DO NORTE;6610;40
RIO GRANDE DO SUL;6610;202
RONDONIA;6610;56
RORAIMA;6610;1
SANTA CATARINA;6610;545
SAO PAULO;6610;819
SERGIPE;6610;30
TOCANTINS;6610;11
ALAGOAS;6629;3
BAHIA;6629;10
CEARA;6629;25
ESPIRITO SANTO;6629;19
GOIAS;6629;4
MARANHAO;6629;1
MATO GROSSO;6629;5
MATO GROSSO DO SUL;6629;4
MINAS GERAIS;6629;9
PARANA;6629;7
PERNAMBUCO;6629;19
RIO DE JANEIRO;6629;29
RIO GRANDE DO NORTE;6629;11
RIO GRANDE DO SUL;6629;14
RONDONIA;6629;1
RORAIMA;6629;1
SANTA CATARINA;6629;44
SAO PAULO;6629;12
SERGIPE;6629;1
ACRE;6637;50
ALAGOAS;6637;126
AMAZONAS;6637;202
AMAPA;6637;36
BAHIA;6637;788
CEARA;6637;419
DISTRITO FEDERAL;6637;483
ESPIRITO SANTO;6637;430
GOIAS;6637;3919
MARANHAO;6637;171
MATO GROSSO;6637;669
MATO GROSSO DO SUL;6637;463
MINAS GERAIS;6637;3352
PARA;6637;248
PARAIBA;6637;208
PARANA;6637;1511
PERNAMBUCO;6637;699
PIAUI;6637;100
RIO DE JANEIRO;6637;1105
RIO GRANDE DO NORTE;6637;219
RIO GRANDE DO SUL;6637;771
RONDONIA;6637;336
RORAIMA;6637;19
SANTA CATARINA;6637;1588
SAO PAULO;6637;6389
SERGIPE;6637;190
TOCANTINS;6637;158
ACRE;6645;28
ALAGOAS;6645;84
AMAZONAS;6645;44
AMAPA;6645;19
BAHIA;6645;558
CEARA;6645;331
DISTRITO FEDERAL;6645;237
ESPIRITO SANTO;6645;222
GOIAS;6645;3361
MARANHAO;6645;109
MATO GROSSO;6645;498
MATO GROSSO DO SUL;6645;304
MINAS GERAIS;6645;1631
PARA;6645;149
PARAIBA;6645;141
PARANA;6645;1133
PERNAMBUCO;6645;547
PIAUI;6645;103
RIO DE JANEIRO;6645;475
RIO GRANDE DO NORTE;6645;139
RIO GRANDE DO SUL;6645;845
RONDONIA;6645;301
RORAIMA;6645;18
SANTA CATARINA;6645;1127
SAO PAULO;6645;3480
SERGIPE;6645;104
TOCANTINS;6645;123
ACRE;6653;27
ALAGOAS;6653;27
AMAZONAS;6653;75
AMAPA;6653;18
BAHIA;6653;201
CEARA;6653;51
DISTRITO FEDERAL;6653;570
ESPIRITO SANTO;6653;139
GOIAS;6653;927
MARANHAO;6653;30
MATO GROSSO;6653;349
MATO GROSSO DO SUL;6653;148
MINAS GERAIS;6653;886
PARA;6653;42
PARAIBA;6653;12
PARANA;6653;714
PERNAMBUCO;6653;324
PIAUI;6653;11
RIO DE JANEIRO;6653;225
RIO GRANDE DO NORTE;6653;71
RIO GRANDE DO SUL;6653;366
RONDONIA;6653;95
SANTA CATARINA;6653;723
SAO PAULO;6653;1004
SERGIPE;6653;42
TOCANTINS;6653;19
ACRE;6661;5
ALAGOAS;6661;12
AMAZONAS;6661;4
AMAPA;6661;5
BAHIA;6661;81
CEARA;6661;81
DISTRITO FEDERAL;6661;29
ESPIRITO SANTO;6661;14
GOIAS;6661;356
MARANHAO;6661;6
MATO GROSSO;6661;47
MATO GROSSO DO SUL;6661;48
MINAS GERAIS;6661;147
PARA;6661;14
PARAIBA;6661;17
PARANA;6661;82
PERNAMBUCO;6661;37
PIAUI;6661;16
RIO DE JANEIRO;6661;95
RIO GRANDE DO NORTE;6661;6
RIO GRANDE DO SUL;6661;52
RONDONIA;6661;60
RORAIMA;6661;1
SANTA CATARINA;6661;139
SAO PAULO;6661;319
SERGIPE;6661;17
TOCANTINS;6661;25
ACRE;6670;76
ALAGOAS;6670;85
AMAZONAS;6670;91
AMAPA;6670;27
BAHIA;6670;680
CEARA;6670;586
DISTRITO FEDERAL;6670;344
ESPIRITO SANTO;6670;213
GOIAS;6670;2184
MARANHAO;6670;72
MATO GROSSO;6670;217
MATO GROSSO DO SUL;6670;165
MINAS GERAIS;6670;1149
PARA;6670;147
PARAIBA;6670;147
PARANA;6670;746
PERNAMBUCO;6670;441
PIAUI;6670;92
RIO DE JANEIRO;6670;717
RIO GRANDE DO NORTE;6670;107
RIO GRANDE DO SUL;6670;696
RONDONIA;6670;305
RORAIMA;6670;25
SANTA CATARINA;6670;1334
SAO PAULO;6670;2315
SERGIPE;6670;111
TOCANTINS;6670;75
ACRE;6688;3
ALAGOAS;6688;9
AMAZONAS;6688;2
AMAPA;6688;1
BAHIA;6688;41
CEARA;6688;35
DISTRITO FEDERAL;6688;17
ESPIRITO SANTO;6688;22
GOIAS;6688;383
MARANHAO;6688;11
MATO GROSSO;6688;62
MATO GROSSO DO SUL;6688;19
MINAS GERAIS;6688;106
PARA;6688;36
PARAIBA;6688;9
PARANA;6688;76
PERNAMBUCO;6688;67
PIAUI;6688;15
RIO DE JANEIRO;6688;56
RIO GRANDE DO NORTE;6688;17
RIO GRANDE DO SUL;6688;52
RONDONIA;6688;37
RORAIMA;6688;2
SANTA CATARINA;6688;56
SAO PAULO;6688;205
SERGIPE;6688;14
TOCANTINS;6688;15
ACRE;6696;1
ALAGOAS;6696;3
AMAZONAS;6696;1
BAHIA;6696;7
CEARA;6696;5
DISTRITO FEDERAL;6696;2
ESPIRITO SANTO;6696;2
GOIAS;6696;21
MARANHAO;6696;1
MATO GROSSO;6696;5
MATO GROSSO DO SUL;6696;6
MINAS GERAIS;6696;14
PARA;6696;6
PARANA;6696;7
PERNAMBUCO;6696;11
RIO DE JANEIRO;6696;6
RIO GRANDE DO NORTE;6696;1
RIO GRANDE DO SUL;6696;14
RONDONIA;6696;5
RORAIMA;6696;1
SANTA CATARINA;6696;50
SAO PAULO;6696;28
SERGIPE;6696;3
TOCANTINS;6696;3
ACRE;6700;26
ALAGOAS;6700;47
AMAZONAS;6700;28
AMAPA;6700;24
BAHIA;6700;331
CEARA;6700;146
DISTRITO FEDERAL;6700;162
ESPIRITO SANTO;6700;126
GOIAS;6700;710
MARANHAO;6700;36
MATO GROSSO;6700;313
MATO GROSSO DO SUL;6700;80
MINAS GERAIS;6700;827
PARA;6700;120
PARAIBA;6700;59
PARANA;6700;418
PERNAMBUCO;6700;111
PIAUI;6700;29
RIO DE JANEIRO;6700;140
RIO GRANDE DO NORTE;6700;43
RIO GRANDE DO SUL;6700;411
RONDONIA;6700;188
RORAIMA;6700;5
SANTA CATARINA;6700;776
SAO PAULO;6700;1691
SERGIPE;6700;173
TOCANTINS;6700;72
GOIAS;6718;2
MINAS GERAIS;6718;2
SAO PAULO;6718;3
ACRE;6726;108
ALAGOAS;6726;85
AMAZONAS;6726;185
AMAPA;6726;43
BAHIA;6726;659
CEARA;6726;498
DISTRITO FEDERAL;6726;253
ESPIRITO SANTO;6726;394
GOIAS;6726;2483
MARANHAO;6726;96
MATO GROSSO;6726;561
MATO GROSSO DO SUL;6726;429
MINAS GERAIS;6726;3593
PARA;6726;230
PARAIBA;6726;133
PARANA;6726;1167
PERNAMBUCO;6726;778
PIAUI;6726;105
RIO DE JANEIRO;6726;1793
RIO GRANDE DO NORTE;6726;156
RIO GRANDE DO SUL;6726;818
RONDONIA;6726;354
RORAIMA;6726;24
SANTA CATARINA;6726;1800
SAO PAULO;6726;13879
SERGIPE;6726;99
TOCANTINS;6726;107
BAHIA;6734;10
CEARA;6734;2
ACRE;6742;1
ALAGOAS;6742;1
BAHIA;6742;1
CEARA;6742;46
DISTRITO FEDERAL;6742;6
ESPIRITO SANTO;6742;1
GOIAS;6742;1
MATO GROSSO;6742;2
MATO GROSSO DO SUL;6742;8
MINAS GERAIS;6742;3
PARAIBA;6742;2
PARANA;6742;2
PERNAMBUCO;6742;8
PIAUI;6742;2
RIO DE JANEIRO;6742;3
RIO GRANDE DO NORTE;6742;1
RIO GRANDE DO SUL;6742;10
RONDONIA;6742;1
RORAIMA;6742;1
SANTA CATARINA;6742;1
SAO PAULO;6742;12
ACRE;6750;1
ALAGOAS;6750;6
AMAZONAS;6750;1
AMAPA;6750;1
BAHIA;6750;27
CEARA;6750;6
DISTRITO FEDERAL;6750;39
ESPIRITO SANTO;6750;46
GOIAS;6750;600
MARANHAO;6750;10
MATO GROSSO;6750;73
MATO GROSSO DO SUL;6750;51
MINAS GERAIS;6750;238
PARA;6750;16
PARAIBA;6750;6
PARANA;6750;146
PERNAMBUCO;6750;28
PIAUI;6750;2
RIO DE JANEIRO;6750;38
RIO GRANDE DO NORTE;6750;4
RIO GRANDE DO SUL;6750;79
RONDONIA;6750;12
RORAIMA;6750;1
SANTA CATARINA;6750;146
SAO PAULO;6750;296
SERGIPE;6750;4
TOCANTINS;6750;8
ACRE;6769;128
ALAGOAS;6769;62
AMAZONAS;6769;50
AMAPA;6769;26
BAHIA;6769;414
CEARA;6769;497
DISTRITO FEDERAL;6769;3514
ESPIRITO SANTO;6769;178
GOIAS;6769;7628
MARANHAO;6769;100
MATO GROSSO;6769;605
MATO GROSSO DO SUL;6769;607
MINAS GERAIS;6769;2884
PARA;6769;150
PARAIBA;6769;82
PARANA;6769;2328
PERNAMBUCO;6769;398
PIAUI;6769;84
RIO DE JANEIRO;6769;384
RIO GRANDE DO NORTE;6769;75
RIO GRANDE DO SUL;6769;1179
RONDONIA;6769;227
RORAIMA;6769;20
SANTA CATARINA;6769;2907
SAO PAULO;6769;24040
SERGIPE;6769;47
TOCANTINS;6769;144
BAHIA;6777;2
CEARA;6777;1
DISTRITO FEDERAL;6777;3
ESPIRITO SANTO;6777;3
GOIAS;6777;3
MARANHAO;6777;1
MATO GROSSO;6777;1
MATO GROSSO DO SUL;6777;1
MINAS GERAIS;6777;5
PARANA;6777;3
PERNAMBUCO;6777;1
RIO DE JANEIRO;6777;1
RIO GRANDE DO SUL;6777;3
SANTA CATARINA;6777;8
SAO PAULO;6777;9
ACRE;6785;1
ALAGOAS;6785;1
AMAZONAS;6785;4
AMAPA;6785;4
BAHIA;6785;7
CEARA;6785;15
DISTRITO FEDERAL;6785;6
ESPIRITO SANTO;6785;7
GOIAS;6785;21
MARANHAO;6785;2
MATO GROSSO;6785;6
MATO GROSSO DO SUL;6785;7
MINAS GERAIS;6785;46
PARA;6785;21
PARANA;6785;21
PERNAMBUCO;6785;6
PIAUI;6785;1
RIO DE JANEIRO;6785;29
RIO GRANDE DO NORTE;6785;5
RIO GRANDE DO SUL;6785;21
RONDONIA;6785;7
SANTA CATARINA;6785;32
SAO PAULO;6785;94
SERGIPE;6785;1
AMAZONAS;6793;1
DISTRITO FEDERAL;6793;2
GOIAS;6793;2
MATO GROSSO;6793;1
MINAS GERAIS;6793;2
PARA;6793;1
PARANA;6793;2
RIO GRANDE DO SUL;6793;1
SAO PAULO;6793;2
ACRE;6807;2
ALAGOAS;6807;12
BAHIA;6807;74
CEARA;6807;19
DISTRITO FEDERAL;6807;6
ESPIRITO SANTO;6807;31
GOIAS;6807;19
MARANHAO;6807;3
MATO GROSSO;6807;12
MATO GROSSO DO SUL;6807;17
MINAS GERAIS;6807;79
PARA;6807;11
PARAIBA;6807;7
PARANA;6807;126
PERNAMBUCO;6807;43
PIAUI;6807;7
RIO DE JANEIRO;6807;9
RIO GRANDE DO NORTE;6807;15
RIO GRANDE DO SUL;6807;73
RONDONIA;6807;15
SANTA CATARINA;6807;165
SAO PAULO;6807;161
SERGIPE;6807;35
TOCANTINS;6807;4
ALAGOAS;6815;1
GOIAS;6815;1
MINAS GERAIS;6815;2
PARANA;6815;1
SANTA CATARINA;6815;1
SAO PAULO;6815;19
ACRE;6823;5
ALAGOAS;6823;4
AMAZONAS;6823;5
AMAPA;6823;1
BAHIA;6823;65
CEARA;6823;17
DISTRITO FEDERAL;6823;31
ESPIRITO SANTO;6823;43
GOIAS;6823;430
MARANHAO;6823;25
MATO GROSSO;6823;218
MATO GROSSO DO SUL;6823;82
MINAS GERAIS;6823;179
PARA;6823;72
PARAIBA;6823;6
PARANA;6823;241
PERNAMBUCO;6823;25
PIAUI;6823;24
RIO DE JANEIRO;6823;26
RIO GRANDE DO NORTE;6823;8
RIO GRANDE DO SUL;6823;139
RONDONIA;6823;48
RORAIMA;6823;4
SANTA CATARINA;6823;187
SAO PAULO;6823;383
SERGIPE;6823;8
TOCANTINS;6823;36
ACRE;6831;190
ALAGOAS;6831;161
AMAZONAS;6831;230
AMAPA;6831;42
BAHIA;6831;545
CEARA;6831;325
DISTRITO FEDERAL;6831;70
ESPIRITO SANTO;6831;157
GOIAS;6831;323
MARANHAO;6831;140
MATO GROSSO;6831;977
MATO GROSSO DO SUL;6831;298
MINAS GERAIS;6831;724
PARA;6831;289
PARAIBA;6831;88
PARANA;6831;749
PERNAMBUCO;6831;348
PIAUI;6831;217
RIO DE JANEIRO;6831;81
RIO GRANDE DO NORTE;6831;76
RIO GRANDE DO SUL;6831;440
RONDONIA;6831;1070
RORAIMA;6831;37
SANTA CATARINA;6831;767
SAO PAULO;6831;909
SERGIPE;6831;196
TOCANTINS;6831;135
ACRE;6840;4
ALAGOAS;6840;1
AMAZONAS;6840;3
BAHIA;6840;71
CEARA;6840;39
DISTRITO FEDERAL;6840;8
ESPIRITO SANTO;6840;19
GOIAS;6840;176
MARANHAO;6840;30
MATO GROSSO;6840;177
MATO GROSSO DO SUL;6840;64
MINAS GERAIS;6840;140
PARA;6840;27
PARAIBA;6840;12
PARANA;6840;222
PERNAMBUCO;6840;22
PIAUI;6840;20
RIO DE JANEIRO;6840;7
RIO GRANDE DO NORTE;6840;15
RIO GRANDE DO SUL;6840;124
RONDONIA;6840;38
RORAIMA;6840;4
SANTA CATARINA;6840;173
SAO PAULO;6840;314
SERGIPE;6840;11
TOCANTINS;6840;34
ACRE;6858;145
ALAGOAS;6858;46
AMAZONAS;6858;158
AMAPA;6858;14
BAHIA;6858;162
CEARA;6858;331
DISTRITO FEDERAL;6858;96
ESPIRITO SANTO;6858;31
GOIAS;6858;193
MARANHAO;6858;54
MATO GROSSO;6858;92
MATO GROSSO DO SUL;6858;30
MINAS GERAIS;6858;259
PARA;6858;248
PARAIBA;6858;56
PARANA;6858;82
PERNAMBUCO;6858;194
PIAUI;6858;48
RIO DE JANEIRO;6858;178
RIO GRANDE DO NORTE;6858;40
RIO GRANDE DO SUL;6858;40
RONDONIA;6858;45
RORAIMA;6858;14
SANTA CATARINA;6858;94
SAO PAULO;6858;506
SERGIPE;6858;24
TOCANTINS;6858;44
ACRE;6866;17
ALAGOAS;6866;58
AMAZONAS;6866;3
AMAPA;6866;9
BAHIA;6866;64
CEARA;6866;30
DISTRITO FEDERAL;6866;169
ESPIRITO SANTO;6866;1
GOIAS;6866;50
MARANHAO;6866;9
MATO GROSSO;6866;4
MINAS GERAIS;6866;158
PARA;6866;39
PARAIBA;6866;8
PARANA;6866;29
PERNAMBUCO;6866;20
PIAUI;6866;2
RIO DE JANEIRO;6866;61
RIO GRANDE DO NORTE;6866;8
RIO GRANDE DO SUL;6866;13
RONDONIA;6866;6
RORAIMA;6866;1
SANTA CATARINA;6866;64
SAO PAULO;6866;113
SERGIPE;6866;1
TOCANTINS;6866;1
PARA;6874;1
AMAZONAS;6882;1
BAHIA;6882;1
CEARA;6882;1
ESPIRITO SANTO;6882;1
MINAS GERAIS;6882;1
PARA;6882;2
SANTA CATARINA;6882;2
SAO PAULO;6882;1
SERGIPE;6882;1
BAHIA;6890;1
GOIAS;6890;1
PARANA;6890;1
PERNAMBUCO;6890;1
RIO DE JANEIRO;6890;2
RIO GRANDE DO SUL;6890;1
SAO PAULO;6890;1
SERGIPE;6890;1
ALAGOAS;6904;1
AMAZONAS;6904;8
BAHIA;6904;9
CEARA;6904;1
DISTRITO FEDERAL;6904;1
ESPIRITO SANTO;6904;6
GOIAS;6904;6
MARANHAO;6904;5
MATO GROSSO;6904;2
MATO GROSSO DO SUL;6904;3
MINAS GERAIS;6904;7
PARA;6904;6
PARAIBA;6904;2
PARANA;6904;7
PERNAMBUCO;6904;9
PIAUI;6904;2
RIO DE JANEIRO;6904;3
RIO GRANDE DO SUL;6904;6
RONDONIA;6904;1
RORAIMA;6904;4
SANTA CATARINA;6904;7
SAO PAULO;6904;13
SERGIPE;6904;2
TOCANTINS;6904;1
ACRE;6912;7
ALAGOAS;6912;26
AMAZONAS;6912;6
AMAPA;6912;1
BAHIA;6912;225
CEARA;6912;48
DISTRITO FEDERAL;6912;119
ESPIRITO SANTO;6912;45
GOIAS;6912;233
MARANHAO;6912;16
MATO GROSSO;6912;65
MATO GROSSO DO SUL;6912;30
MINAS GERAIS;6912;236
PARA;6912;27
PARAIBA;6912;21
PARANA;6912;79
PERNAMBUCO;6912;227
PIAUI;6912;19
RIO DE JANEIRO;6912;253
RIO GRANDE DO NORTE;6912;31
RIO GRANDE DO SUL;6912;77
RONDONIA;6912;24
RORAIMA;6912;1
SANTA CATARINA;6912;118
SAO PAULO;6912;385
SERGIPE;6912;21
TOCANTINS;6912;30
ACRE;6920;2
ALAGOAS;6920;102
AMAZONAS;6920;2
BAHIA;6920;1536
CEARA;6920;2945
DISTRITO FEDERAL;6920;5284
ESPIRITO SANTO;6920;61
GOIAS;6920;11253
MARANHAO;6920;240
MATO GROSSO;6920;54
MATO GROSSO DO SUL;6920;4641
MINAS GERAIS;6920;17638
PARA;6920;19
PARAIBA;6920;27
PARANA;6920;1824
PERNAMBUCO;6920;5379
PIAUI;6920;17
RIO DE JANEIRO;6920;3975
RIO GRANDE DO NORTE;6920;22
RIO GRANDE DO SUL;6920;8314
RONDONIA;6920;11
RORAIMA;6920;1
SANTA CATARINA;6920;13237
SAO PAULO;6920;56539
SERGIPE;6920;1034
TOCANTINS;6920;29
BAHIA;6939;1
ESPIRITO SANTO;6939;1
MINAS GERAIS;6939;2
RIO DE JANEIRO;6939;2
SAO PAULO;6939;2
ACRE;6947;4
ALAGOAS;6947;9
AMAZONAS;6947;3
AMAPA;6947;5
BAHIA;6947;80
CEARA;6947;26
DISTRITO FEDERAL;6947;21
ESPIRITO SANTO;6947;48
GOIAS;6947;160
MARANHAO;6947;15
MATO GROSSO;6947;20
MATO GROSSO DO SUL;6947;29
MINAS GERAIS;6947;153
PARA;6947;14
PARAIBA;6947;18
PARANA;6947;272
PERNAMBUCO;6947;43
PIAUI;6947;5
RIO DE JANEIRO;6947;71
RIO GRANDE DO NORTE;6947;27
RIO GRANDE DO SUL;6947;52
RONDONIA;6947;55
RORAIMA;6947;2
SANTA CATARINA;6947;261
SAO PAULO;6947;616
SERGIPE;6947;7
TOCANTINS;6947;19
ACRE;6955;1
BAHIA;6955;3
CEARA;6955;1
DISTRITO FEDERAL;6955;3
ESPIRITO SANTO;6955;2
GOIAS;6955;11
MATO GROSSO;6955;2
MATO GROSSO DO SUL;6955;3
MINAS GERAIS;6955;5
PARA;6955;2
PARANA;6955;3
PERNAMBUCO;6955;3
RIO DE JANEIRO;6955;3
RIO GRANDE DO NORTE;6955;1
RIO GRANDE DO SUL;6955;3
SANTA CATARINA;6955;3
SAO PAULO;6955;19
ACRE;6963;6
ALAGOAS;6963;2
AMAZONAS;6963;5
AMAPA;6963;1
BAHIA;6963;22
CEARA;6963;11
DISTRITO FEDERAL;6963;2
ESPIRITO SANTO;6963;14
GOIAS;6963;19
MARANHAO;6963;7
MATO GROSSO;6963;19
MATO GROSSO DO SUL;6963;18
MINAS GERAIS;6963;50
PARA;6963;5
PARAIBA;6963;4
PARANA;6963;35
PERNAMBUCO;6963;14
PIAUI;6963;5
RIO DE JANEIRO;6963;12
RIO GRANDE DO NORTE;6963;17
RIO GRANDE DO SUL;6963;45
RONDONIA;6963;15
RORAIMA;6963;2
SANTA CATARINA;6963;62
SAO PAULO;6963;137
SERGIPE;6963;1
TOCANTINS;6963;5
ACRE;6971;1
ALAGOAS;6971;2
AMAPA;6971;2
BAHIA;6971;28
CEARA;6971;3
DISTRITO FEDERAL;6971;14
ESPIRITO SANTO;6971;5
GOIAS;6971;104
MARANHAO;6971;4
MATO GROSSO;6971;21
MATO GROSSO DO SUL;6971;6
MINAS GERAIS;6971;25
PARA;6971;21
PARANA;6971;25
PERNAMBUCO;6971;17
PIAUI;6971;2
RIO DE JANEIRO;6971;19
RIO GRANDE DO NORTE;6971;3
RIO GRANDE DO SUL;6971;25
RONDONIA;6971;8
SANTA CATARINA;6971;17
SAO PAULO;6971;43
SERGIPE;6971;1
TOCANTINS;6971;3
ACRE;6980;1
ALAGOAS;6980;3
AMAZONAS;6980;5
BAHIA;6980;27
CEARA;6980;3
DISTRITO FEDERAL;6980;54
ESPIRITO SANTO;6980;5
GOIAS;6980;33
MARANHAO;6980;5
MATO GROSSO;6980;31
MATO GROSSO DO SUL;6980;35
MINAS GERAIS;6980;44
PARA;6980;25
PARANA;6980;50
PERNAMBUCO;6980;15
PIAUI;6980;1
RIO DE JANEIRO;6980;32
RIO GRANDE DO NORTE;6980;6
RIO GRANDE DO SUL;6980;42
RONDONIA;6980;8
SANTA CATARINA;6980;39
SAO PAULO;6980;153
TOCANTINS;6980;5
GOIAS;6998;1
PARANA;6998;1
BAHIA;7005;1
DISTRITO FEDERAL;7005;1
MINAS GERAIS;7005;2
PARANA;7005;5
RIO GRANDE DO SUL;7005;1
SAO PAULO;7005;1
RIO DE JANEIRO;7013;2
ACRE;7030;358
ALAGOAS;7030;474
AMAZONAS;7030;2412
AMAPA;7030;15
BAHIA;7030;1201
CEARA;7030;3654
DISTRITO FEDERAL;7030;231
ESPIRITO SANTO;7030;215
GOIAS;7030;216
MARANHAO;7030;336
MATO GROSSO;7030;111
MATO GROSSO DO SUL;7030;44
MINAS GERAIS;7030;463
PARA;7030;4061
PARAIBA;7030;1159
PARANA;7030;235
PERNAMBUCO;7030;965
PIAUI;7030;1138
RIO DE JANEIRO;7030;3357
RIO GRANDE DO NORTE;7030;542
RIO GRANDE DO SUL;7030;35
RONDONIA;7030;51
RORAIMA;7030;13
SANTA CATARINA;7030;79
SAO PAULO;7030;1976
SERGIPE;7030;419
TOCANTINS;7030;34
ACRE;7048;250
ALAGOAS;7048;328
AMAZONAS;7048;1579
AMAPA;7048;9
BAHIA;7048;903
CEARA;7048;2362
DISTRITO FEDERAL;7048;71
ESPIRITO SANTO;7048;114
GOIAS;7048;217
MARANHAO;7048;279
MATO GROSSO;7048;71
MATO GROSSO DO SUL;7048;29
MINAS GERAIS;7048;215
PARA;7048;2145
PARAIBA;7048;699
PARANA;7048;114
PERNAMBUCO;7048;1003
PIAUI;7048;655
RIO DE JANEIRO;7048;1586
RIO GRANDE DO NORTE;7048;195
RIO GRANDE DO SUL;7048;10
RONDONIA;7048;49
RORAIMA;7048;20
SANTA CATARINA;7048;60
SAO PAULO;7048;726
SERGIPE;7048;234
TOCANTINS;7048;31
ACRE;7056;61
ALAGOAS;7056;4
AMAZONAS;7056;8
AMAPA;7056;1
BAHIA;7056;84
CEARA;7056;20
DISTRITO FEDERAL;7056;120
ESPIRITO SANTO;7056;26
GOIAS;7056;120
MARANHAO;7056;4
MATO GROSSO;7056;17
MATO GROSSO DO SUL;7056;48
MINAS GERAIS;7056;281
PARA;7056;4
PARAIBA;7056;5
PARANA;7056;305
PERNAMBUCO;7056;38
PIAUI;7056;3
RIO DE JANEIRO;7056;24
RIO GRANDE DO NORTE;7056;8
RIO GRANDE DO SUL;7056;51
RONDONIA;7056;25
RORAIMA;7056;1
SANTA CATARINA;7056;131
SAO PAULO;7056;902
SERGIPE;7056;5
TOCANTINS;7056;2
ALAGOAS;7064;5
DISTRITO FEDERAL;7064;2
ESPIRITO SANTO;7064;1
GOIAS;7064;4
MINAS GERAIS;7064;2
PERNAMBUCO;7064;5
RIO DE JANEIRO;7064;5
RIO GRANDE DO NORTE;7064;5
SAO PAULO;7064;2
ACRE;7072;92
ALAGOAS;7072;8
AMAZONAS;7072;40
AMAPA;7072;2
BAHIA;7072;40
CEARA;7072;110
DISTRITO FEDERAL;7072;11
ESPIRITO SANTO;7072;11
GOIAS;7072;33
MARANHAO;7072;55
MATO GROSSO;7072;43
MATO GROSSO DO SUL;7072;8
MINAS GERAIS;7072;45
PARA;7072;53
PARAIBA;7072;24
PARANA;7072;22
PERNAMBUCO;7072;29
PIAUI;7072;31
RIO DE JANEIRO;7072;42
RIO GRANDE DO NORTE;7072;11
RIO GRANDE DO SUL;7072;2
RONDONIA;7072;17
RORAIMA;7072;7
SANTA CATARINA;7072;3
SAO PAULO;7072;81
SERGIPE;7072;1
TOCANTINS;7072;9
ALAGOAS;7080;2
BAHIA;7080;2
GOIAS;7080;1
MATO GROSSO DO SUL;7080;1
PARA;7080;1
PARANA;7080;1
PERNAMBUCO;7080;1
RIO DE JANEIRO;7080;2
RONDONIA;7080;2
SAO PAULO;7080;5
AMAZONAS;7099;1
BAHIA;7099;19
CEARA;7099;21
DISTRITO FEDERAL;7099;5
ESPIRITO SANTO;7099;4
GOIAS;7099;67
MARANHAO;7099;2
MATO GROSSO;7099;3
MATO GROSSO DO SUL;7099;4
MINAS GERAIS;7099;39
PARA;7099;6
PARAIBA;7099;6
PARANA;7099;42
PERNAMBUCO;7099;18
PIAUI;7099;10
RIO DE JANEIRO;7099;8
RIO GRANDE DO NORTE;7099;11
RIO GRANDE DO SUL;7099;20
RONDONIA;7099;5
SANTA CATARINA;7099;64
SAO PAULO;7099;537
SERGIPE;7099;4
TOCANTINS;7099;2
BAHIA;7102;4
CEARA;7102;23
DISTRITO FEDERAL;7102;18
ESPIRITO SANTO;7102;1
GOIAS;7102;36
MATO GROSSO;7102;2
MATO GROSSO DO SUL;7102;6
MINAS GERAIS;7102;18
PARA;7102;5
PARAIBA;7102;2
PARANA;7102;7
PERNAMBUCO;7102;12
PIAUI;7102;2
RIO DE JANEIRO;7102;3
RIO GRANDE DO SUL;7102;4
RONDONIA;7102;7
RORAIMA;7102;1
SANTA CATARINA;7102;9
SAO PAULO;7102;19
BAHIA;7110;6
GOIAS;7110;2
MATO GROSSO;7110;1
PARAIBA;7110;1
PIAUI;7110;1
RIO DE JANEIRO;7110;1
SAO PAULO;7110;1
TOCANTINS;7110;1
ACRE;7137;1
BAHIA;7137;2
GOIAS;7137;2
MATO GROSSO;7137;1
PARA;7137;3
PARAIBA;7137;1
RIO GRANDE DO NORTE;7137;1
RIO GRANDE DO SUL;7137;1
SANTA CATARINA;7137;1
RIO GRANDE DO NORTE;7145;1
SAO PAULO;7145;3
BAHIA;7153;14
DISTRITO FEDERAL;7153;1
GOIAS;7153;2
MATO GROSSO DO SUL;7153;1
MINAS GERAIS;7153;3
RIO DE JANEIRO;7153;13
RIO GRANDE DO SUL;7153;1
SANTA CATARINA;7153;3
SAO PAULO;7153;9
CEARA;7161;1
GOIAS;7161;1
MARANHAO;7161;1
MINAS GERAIS;7161;1
RIO DE JANEIRO;7161;1
SAO PAULO;7161;2
RIO DE JANEIRO;7170;2
RIO DE JANEIRO;7188;4
MINAS GERAIS;7196;2
PARAIBA;7196;1
PARANA;7196;5
RIO DE JANEIRO;7196;20
SANTA CATARINA;7196;1
SAO PAULO;7196;4
RIO DE JANEIRO;7200;1
ALAGOAS;7218;5
AMAZONAS;7218;3
AMAPA;7218;1
BAHIA;7218;21
CEARA;7218;12
DISTRITO FEDERAL;7218;56
ESPIRITO SANTO;7218;1
GOIAS;7218;601
MARANHAO;7218;3
MATO GROSSO;7218;26
MATO GROSSO DO SUL;7218;3
MINAS GERAIS;7218;106
PARA;7218;25
PARAIBA;7218;12
PARANA;7218;16
PERNAMBUCO;7218;45
PIAUI;7218;2
RIO DE JANEIRO;7218;7
RIO GRANDE DO SUL;7218;8
RONDONIA;7218;21
RORAIMA;7218;2
SANTA CATARINA;7218;21
SAO PAULO;7218;66
TOCANTINS;7218;11
